StateCode,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
55330,73287,72758,74102,76504,79982,86803,90522,91811,93372,93969,98676,108077,111481
55340,110231,114167,112196,112566,,115000,116513,125583,133525,149000,166953,169762,174120
55343,60480,56387,56118,58145,,59123,59430,62127,65803,68211,71659,79726,82415
55301,81641,88000,86319,89813,92989,94481,97688,101021,96286,96819,102270,118639,131157
55077,76130,73390,72404,67425,67476,71250,74688,75458,78563,86548,92808,104425,108314
55109,52131,51235,51782,52092,56310,58067,61100,62858,64761,67435,70222,79391,81759
55124,78767,77193,80378,80609,80478,83450,85181,87164,89251,90183,91936,97588,99354
55311,106355,104580,106029,109465,108512,115764,122582,125213,127570,131723,135471,143375,148122
55312,60815,61500,57750,59148,,60795,65167,72237,73125,75729,78750,88056,97976
55321,56458,57792,60885,61105,60625,60259,62798,60750,62765,67938,72402,76287,81250
55334,44950,46033,47652,47368,49167,50288,53548,53188,53380,55608,58861,73625,70150
55346,105000,102415,100775,102603,105126,108750,108866,114260,119236,118111,123596,134315,137125
55368,64563,66450,66848,66518,61500,58800,58015,65938,73250,73173,74907,83472,76719
55371,57346,57409,56497,56971,57148,59993,63652,67113,71597,71706,81312,89238,89674
55404,22846,24027,25346,24298,24688,24611,27434,26908,30585,35610,37029,40817,43932
55409,59746,65638,65938,67108,68981,69777,71408,76443,76824,79951,86061,94162,98056
55430,45744,46478,45811,45432,46757,47422,48872,52906,58903,65505,66038,74368,77385
55006,52094,51550,51278,50385,,48109,51286,51031,52037,52400,56768,60441,64167
55044,102061,98222,99243,101206,101648,105510,108839,111551,115477,114137,124899,133085,140612
55049,62566,64643,59286,60341,61949,62014,64350,69435,73056,71154,80000,87940,90700
55051,47073,45744,46610,45802,,44920,47980,52463,56461,56110,60194,68475,71232
55073,76141,81016,83083,87500,90417,97636,89737,97888,99871,101451,119188,124500,130556
55088,74500,77794,81250,81023,,82375,82938,96625,92500,103125,115833,132917,128958
55106,42983,42789,42686,43127,42911,44659,47931,50193,50609,53617,56634,63179,68601
55116,57119,60411,61142,61624,,66985,65518,69047,72252,67204,70036,75683,83156
55117,44595,44191,44040,45660,46240,47249,48244,50222,53034,55821,62558,70010,71784
55121,57076,59591,64385,66999,67311,69747,69191,71503,67250,68365,69932,73396,86929
55001,100648,102386,103603,100455,99519,100486,109271,114453,119457,109646,114867,124423,130625
55012,71250,74444,73125,76146,75144,77059,79706,79167,76750,77182,81815,88472,93500
55031,80438,81192,81250,83158,84355,90536,98929,103000,106776,101563,99028,105833,113654
55040,59696,61875,60897,65108,64384,69030,73133,76875,81379,81548,80849,82440,88576
55041,52361,52166,51429,54798,55859,56685,59924,63418,64665,68773,70924,76422,83673
55042,106970,107654,104444,105529,98844,98750,102297,115000,120214,149063,161618,157923,154779
55063,48615,48267,47556,47055,45591,46607,50699,53537,58378,61467,64207,70864,74854
55070,65000,66633,64753,64216,,72672,77721,82114,85125,86858,89242,97808,101925
55074,63229,58864,55200,56750,58750,65759,72727,80789,82917,91534,96750,105500,104545
55802,22360,24714,24674,24622,23125,25710,27130,35083,31513,40530,40625,38889,40850
55917,51354,55323,59402,62500,,65185,67206,65750,66875,66250,65769,70536,76310
55923,61563,59825,59542,62524,65440,68821,68430,74200,77981,76771,81641,90083,93446
55940,64479,63029,65417,67396,68250,68750,68355,60000,60924,60000,72969,79310,83906
55303,66716,68722,68130,67734,68219,71664,75803,81116,84444,87012,92205,100722,101351
55309,75241,76200,76390,75287,72358,75007,85217,88573,89720,95720,101917,109588,118387
55310,50238,50313,51354,53438,,55227,56250,62188,57045,62097,62455,69563,81667
55314,53309,54596,52903,53462,,46513,50729,53365,48077,55313,62708,70750,72656
55316,81428,81679,84768,86788,,84042,89043,87692,92858,96469,104200,113570,115719
55318,71900,73416,73737,78141,77538,77992,83799,89467,88812,92094,96502,103285,111781
56140,19583,35833,28125,31250,29000,33125,32917,55313,-666666666,58750,56797,60938,63676
56155,53594,53472,47375,55893,55313,61071,60000,59063,58750,49719,52388,56757,59375
56159,50682,47841,45000,49844,49167,47500,52651,52612,48447,47772,56029,61328,65089
56166,51250,45938,48750,50179,48750,41417,54063,56000,55625,63906,70893,72500,73750
56170,51458,48875,48900,48194,,54028,53611,58750,63203,63750,55556,52750,54821
56181,42955,42727,43269,48333,44779,45208,51324,53958,53125,52500,57000,60500,59821
56185,44375,39375,42500,47361,49375,57000,53958,57188,55208,48295,51364,57292,59792
56209,59485,55284,54152,53618,53415,54071,58207,59875,60625,66065,68583,80179,83661
56226,42917,37292,46250,45833,,73125,71250,70250,66667,76250,76500,98333,80000
56285,41635,44063,47386,47578,,53977,59135,60179,59464,64500,70688,76250,82750
56262,45987,45000,45938,43542,44821,45625,46875,48438,53125,61406,63611,80625,85156
56274,62083,70000,48500,58750,60417,78750,80625,60417,81917,82279,100714,110000,115972
56283,43379,43443,46605,47049,45478,47106,49647,51995,55521,58438,59981,67766,66548
56291,47321,49886,57813,57188,61417,60179,58250,59444,54643,52750,53393,55000,58750
56294,45625,53750,50000,56667,,42143,41250,41667,44750,67188,69583,78214,80893
56297,56786,54676,54500,54922,51979,53571,57763,60547,60357,74583,72188,81875,80250
56326,45375,40625,44327,46726,49837,53472,58839,55962,65278,68631,73036,74063,81765
56331,62027,61346,61713,61908,66346,69321,72917,78889,79583,82143,87604,93424,90893
56340,53611,53854,57109,59196,59750,58631,61205,63977,66813,67306,78864,88176,89211
56343,47321,48594,48417,49083,,53646,53417,55000,56667,55481,57500,64219,64318
56354,43466,47321,49783,50063,57688,57917,62656,64750,65156,68929,75956,82788,85521
56369,38690,40139,41429,40417,,41750,42614,43750,46154,45809,67188,70694,84464
56374,66104,62500,62594,64278,,62700,65538,67994,72330,76660,77697,80386,78415
56378,49957,51757,51311,53818,55064,54530,55589,60405,61710,64790,66471,73947,71953
56379,56757,56560,57662,54983,52673,52767,54568,55417,58185,58750,64279,69880,71964
56381,48900,49844,54875,49167,52177,53576,57788,57123,62292,69803,71250,74650,78348
56384,35000,35000,36833,37656,44167,42143,51250,37000,42813,39375,62500,60481,56250
56401,41582,44051,44553,48178,47324,50060,53460,51857,52247,55168,58479,62275,70269
56425,59420,58110,60509,58310,57910,62170,65313,66788,71338,69771,64766,67195,71294
56440,38385,37778,39526,38869,,43167,48913,50116,51953,46818,49766,52050,53250
56447,40855,39297,37554,41719,,42153,41641,45104,42000,45833,51250,65000,66875
56448,40938,41042,43542,40250,41875,46591,51250,54583,51607,61250,65000,70417,77917
56461,46099,47241,49946,51458,53209,54971,57798,59801,63750,64491,68269,73259,77692
56524,44615,45147,46667,48125,41944,41250,42344,51250,49125,57917,61111,70833,74688
56529,49203,46005,46116,45753,,53512,57841,66519,80154,68838,71829,84602,89577
56546,75000,60000,59500,62500,60000,71250,65938,76250,71875,83125,74844,80208,82917
56551,38913,43750,41875,44688,,44128,45221,47045,53700,55888,57292,60000,63750
56581,41250,35833,32386,39583,,49063,52250,56750,47917,45500,49444,55313,58125
56588,41731,40625,45313,47813,47679,50714,62500,61250,56875,51250,58194,61406,66250
56010,51518,49926,52885,54545,57292,63214,60278,62500,65804,62361,66625,80556,83854
56013,41000,41193,43068,45313,,49397,50236,51462,50922,52545,53777,68324,64360
56014,40455,40357,41932,42614,,49844,51477,53125,53875,49583,47500,56458,60250
56017,67344,61705,62500,65990,62250,63750,67663,74609,80822,76635,85081,94125,94250
56019,50833,53958,54875,60865,,64185,63542,63393,60500,56630,58333,63125,68750
56027,37500,36583,38750,35714,40000,39583,41023,42250,44083,44500,44674,46858,48214
56033,46250,47969,45139,45625,,49167,51250,52708,55139,46563,57955,72500,82188
56036,49402,51429,52557,55313,53462,54213,55104,55000,56708,59194,65625,68359,70862
56045,51023,49464,51667,55250,,52188,56786,59417,61071,59914,64375,70769,70714
56062,48235,50526,53242,54256,54405,51761,54167,51667,53603,60746,65268,71705,76549
56069,49914,50529,56553,57375,,64613,65583,64045,67000,70278,68542,75959,81919
56081,50308,48563,47029,48911,49125,50281,48750,51723,54617,51573,54976,62863,66612
56087,44442,45743,45590,46275,50702,50880,51950,54537,58097,55614,60952,65588,64566
56098,47429,48355,49276,49034,48208,49625,50333,52423,58170,56071,57153,69091,69000
56110,49076,51912,52222,56979,,54896,57708,58333,61354,61250,65903,71429,77625
56111,57969,55417,75625,72361,,67375,64464,65938,66429,74583,72917,110625,91563
56117,64000,62750,61875,68000,61875,68281,71250,63750,68611,74792,75750,78977,80547
56127,46875,55179,57981,60278,57917,57500,51406,43636,43125,37500,-666666666,46875,-666666666
56128,45700,46053,50595,52550,55250,52938,59063,57031,61818,60104,65662,73424,71806
56129,42500,46667,45469,45536,48750,46818,45500,50893,55000,57000,59063,62656,66667
79016,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79058,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79085,55341,57604,-666666666,-666666666,-666666666,-666666666,43125,43500,-666666666,-666666666,-666666666,-666666666,-666666666
79094,73594,73500,76190,59375,56667,56818,56771,58646,-666666666,-666666666,-666666666,-666666666,-666666666
79105,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,N/A,N/A,N/A
79258,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,65455,65625,70739,-666666666,-666666666
79699,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79770,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79911,140710,143210,120815,106875,115000,83889,91957,101516,104797,98059,104145,116536,108525
79916,24211,16012,2499,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,53841,-666666666,-666666666,-666666666
79920,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79928,44886,47430,48251,48814,50752,49953,50513,51601,55367,58608,62471,67016,73704
79942,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,N/A,N/A,N/A
79040,60987,57206,57604,45096,,40625,44268,47450,49609,52375,55938,77933,80625
79018,46250,44583,40833,40526,37321,35729,44688,48125,59464,55125,47917,54375,-666666666
79744,58125,63304,68594,65313,61250,61172,62900,65885,69167,67500,54688,54063,41972
79846,21445,31406,18594,18611,,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
79718,30987,33194,38636,37083,38375,42788,44671,40521,43977,47188,43462,31250,-666666666
79834,57857,57188,56397,56000,51786,50625,47411,46094,51250,41544,42286,46462,49524
79061,70972,60417,60357,60667,60096,53750,57000,70833,68333,57857,68125,81563,96250
79095,34500,39063,40494,42045,,41176,46618,44000,39583,40272,41884,51395,53313
79925,42976,43261,44217,44946,45305,46461,46870,47840,47596,49219,49391,55357,57735
79525,47019,46905,38787,41882,40802,42441,46094,52215,53375,75156,61058,67306,88972
79528,35417,31364,45446,45724,45326,47955,47841,44643,35500,60833,63415,69342,72165
79533,38056,40588,41786,40278,43750,41667,38333,46042,51500,45938,37065,41406,57788
79539,58750,47083,34821,34531,26719,28571,61250,67639,68542,71250,59375,55179,49375
79543,36625,42054,46667,43523,,41708,46172,46696,49861,54601,62500,63403,70842
79545,47813,45871,44188,46538,52738,55125,57826,52000,57813,46201,49000,51179,55667
79549,44936,44724,46791,50183,,55095,54820,55819,54272,48425,53097,57063,59559
79556,36839,37405,36499,36905,,38056,40998,44048,44840,42956,42403,47221,48582
79562,67738,79656,74750,74423,75297,78929,75208,84872,84868,94091,103269,117901,103814
79566,34191,42083,40833,36914,,66000,-666666666,-666666666,38333,36429,38571,46875,112891
79714,51598,55327,57825,61250,70423,70121,70753,74233,76158,75147,80518,86458,76902
79741,51563,53750,65000,66250,,34375,35625,35625,39464,41250,76250,100274,89464
79763,44905,46922,47230,48713,50586,51729,51849,53772,54224,52031,51659,54668,57618
79777,52054,64500,63958,54375,51544,52438,52200,54219,54360,87292,93250,-666666666,-666666666
80124,94950,95692,98687,100447,101339,102656,110403,107244,110754,107168,111904,121074,126775
80125,110700,108962,105806,103835,101531,108669,116455,127588,132905,134952,138423,160417,167874
80203,38113,40390,41999,44393,45965,47290,50306,52147,55798,58928,61481,71584,74654
80210,62245,64125,66788,67316,74418,77760,82865,86970,95225,102508,108508,113438,120156
80211,48522,52500,51563,57675,,64215,70057,78192,84773,88936,97658,110194,117685
80218,43362,45648,45597,47226,52809,53494,56430,62923,67639,67922,72586,80587,82925
80221,44578,46982,49621,47604,47878,50761,52865,57826,63318,69023,71537,80748,84425
80224,42881,43602,45107,46564,,50892,59352,64254,65276,66764,70327,76028,82013
80232,59153,59807,61227,60428,60319,62494,64627,65596,69949,74222,77115,86034,87799
80246,37316,41402,39463,41033,42102,45913,50151,52516,56954,58758,59238,63743,66503
80540,75901,74617,80997,85568,82557,91058,95313,96818,101569,117246,120125,132398,136109
80542,85735,88913,93790,88295,93029,95041,91009,94863,98064,101042,108060,126750,127500
80543,60944,66667,64139,65146,69630,80306,78722,80011,80083,70332,72833,92128,95056
80010,31248,32544,32527,34587,35205,36754,38917,41076,42837,48066,51196,56376,60755
80018,83269,87373,95843,98850,,94636,98427,103968,105543,108960,114989,123245,127390
80106,96471,100789,97321,94875,,97083,100727,105595,111594,119426,132538,145798,152554
80107,82997,82421,85141,82337,85351,90257,92609,97214,106506,112351,120304,132739,137886
80134,99756,98782,100739,101415,102806,104079,108761,112370,115031,116392,124825,134859,142162
80135,90288,99549,110694,103266,103381,101875,101444,95801,111176,116250,127583,140833,147500
80138,98434,102328,99316,100484,102002,103645,111723,122983,121716,126619,133095,137273,142397
80226,51828,53527,53081,52308,,55417,58952,61014,63772,66301,68547,75967,78466
80231,40139,38592,42017,47602,49760,51099,53850,55645,58982,62360,69719,75282,73961
80620,45168,44476,43817,43621,45060,48714,50930,54701,55254,60657,63417,69951,71410
81091,49167,58226,58795,58167,,46042,45833,51641,51058,51979,47045,46818,49722
81151,35563,38295,38884,50147,51346,51641,45577,44813,44208,41635,38981,42292,39542
81120,27000,28462,28036,26935,,28284,28137,27989,30556,28428,31539,33988,39423
81121,32917,37125,37708,39861,40893,39732,39792,42639,45250,63000,57500,62500,63000
81122,55197,60733,64213,64189,,67221,62513,62066,73258,83065,87443,100857,94450
81201,40977,43963,42485,44502,48140,48086,51691,55057,57882,56611,63656,67500,70850
81210,42024,34688,33750,37237,,-666666666,-666666666,-666666666,-666666666,-666666666,130449,-666666666,42130
81225,53676,52458,51758,51563,51458,55000,56944,63616,91136,80521,94091,101550,93182
81251,71477,62500,73750,74286,54297,57083,63333,55781,60208,61667,67903,70054,75333
81253,49052,58365,50511,58417,66250,66765,67325,86250,90625,85139,63646,68393,73061
81131,36389,32500,38568,39095,33516,29417,32386,24071,24495,-666666666,48611,53152,60625
81146,37292,42981,49688,48125,,48500,51875,50938,60667,63929,61000,65833,69138
81422,30875,32045,41518,41364,43750,45147,37708,42000,37083,24412,23750,25278,28021
81424,49009,49559,43750,45104,,47813,48167,50676,41827,32578,32917,34821,34821
81426,73333,91875,54750,70000,54583,53750,66250,92000,97500,107500,109519,121667,125938
81505,63325,62340,63314,57518,,54808,55647,59914,65181,71279,79117,82731,87677
81522,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
81335,55586,53750,250001,250001,,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,103476
81430,69133,71250,70325,51346,,50952,50500,61346,85938,83897,86471,68654,87273
81434,46053,45809,58333,104063,,49875,49500,29598,-666666666,-666666666,-666666666,-666666666,101750
81615,60865,74848,80823,82816,81035,66082,58233,61273,70634,76777,127689,94761,107559
81623,67231,62413,62955,66505,72307,76568,83090,86978,86565,93008,95929,98549,98549
81625,50954,51139,53561,50185,51440,54540,53406,53575,57827,55598,58305,64900,73649
81630,67500,62708,52955,46250,46250,52500,57708,62847,64698,66667,68922,68750,72344
81631,76338,78506,82566,93932,,110265,114528,109946,101620,101463,94818,100760,104430
81645,75240,60833,64519,65625,64079,68646,83214,88542,90521,105000,101250,98500,108897
81648,70486,68603,63636,69089,68924,68301,73500,72083,62667,54861,59718,70645,75482
81656,78750,68636,66250,66563,,56645,47065,-666666666,-666666666,34085,-666666666,-666666666,-666666666
80928,57537,58886,55368,54000,,44375,51563,54375,54891,67443,66250,73365,115833
