ZIP Code,CBSA Code,USPS Default State for ZIP
42210,14540,KY
42211,17300,KY
42214,23980,KY
42215,17300,KY
42217,17300,KY
42219,14540,KY
42223,17300,KY
42232,17300,KY
42236,17300,KY
42240,17300,KY
42241,17300,KY
42252,14540,KY
42254,17300,KY
42259,14540,KY
42261,14540,KY
42262,17300,KY
42266,17300,KY
42273,14540,KY
42274,14540,KY
42275,14540,KY
42285,14540,KY
42288,14540,KY
42301,36980,KY
42302,36980,KY
42303,36980,KY
42304,36980,KY
42322,36980,KY
42327,36980,KY
42350,36980,KY
42352,36980,KY
42355,36980,KY
42356,36980,KY
42366,36980,KY
42371,36980,KY
42372,36980,KY
42376,36980,KY
42378,36980,KY
42408,31580,KY
42410,31580,KY
42413,31580,KY
42431,31580,KY
42436,31580,KY
42440,31580,KY
42441,31580,KY
42442,31580,KY
42453,31580,KY
42464,31580,KY
42501,43700,KY
42502,43700,KY
42503,43700,KY
42518,43700,KY
42519,43700,KY
42533,43700,KY
42544,43700,KY
42553,43700,KY
42558,43700,KY
42564,43700,KY
42567,43700,KY
42701,21060,KY
42702,21060,KY
42716,21060,KY
42718,15820,KY
42724,21060,KY
42732,21060,KY
42733,15820,KY
42740,21060,KY
42743,15820,KY
42748,21060,KY
42758,15820,KY
42764,15820,KY
42776,21060,KY
42782,15820,KY
42784,21060,KY
42788,21060,KY
70001,35380,LA
70002,35380,LA
70003,35380,LA
70004,35380,LA
70005,35380,LA
70006,35380,LA
70009,35380,LA
70010,35380,LA
70011,35380,LA
70030,35380,LA
70031,35380,LA
70032,35380,LA
70033,35380,LA
70036,35380,LA
70037,35380,LA
70039,35380,LA
70040,35380,LA
70041,35380,LA
70043,35380,LA
70044,35380,LA
70047,35380,LA
70049,35380,LA
70050,35380,LA
70051,35380,LA
70052,35380,LA
70053,35380,LA
70054,35380,LA
70055,35380,LA
70056,35380,LA
70057,35380,LA
70058,35380,LA
70059,35380,LA
70062,35380,LA
70063,35380,LA
70064,35380,LA
70065,35380,LA
70067,35380,LA
70068,35380,LA
70069,35380,LA
70070,35380,LA
70071,35380,LA
70072,35380,LA
70073,35380,LA
70075,35380,LA
70076,35380,LA
70078,35380,LA
70079,35380,LA
70080,35380,LA
70082,35380,LA
70083,35380,LA
70084,35380,LA
70085,35380,LA
70086,35380,LA
70087,35380,LA
70090,35380,LA
70091,35380,LA
70092,35380,LA
70094,35380,LA
70096,35380,LA
70112,35380,LA
70113,35380,LA
70114,35380,LA
70115,35380,LA
70116,35380,LA
70117,35380,LA
70118,35380,LA
70119,35380,LA
70121,35380,LA
70122,35380,LA
70123,35380,LA
70124,35380,LA
70125,35380,LA
70126,35380,LA
70127,35380,LA
70128,35380,LA
70129,35380,LA
70130,35380,LA
70131,35380,LA
70139,35380,LA
70141,35380,LA
70143,35380,LA
70145,35380,LA
70146,35380,LA
70148,35380,LA
70150,35380,LA
70151,35380,LA
70152,35380,LA
70153,35380,LA
70156,35380,LA
70157,35380,LA
70158,35380,LA
70163,35380,LA
70165,35380,LA
70170,35380,LA
70172,35380,LA
70174,35380,LA
70175,35380,LA
70176,35380,LA
70177,35380,LA
70178,35380,LA
70179,35380,LA
70181,35380,LA
70182,35380,LA
70183,35380,LA
70184,35380,LA
70185,35380,LA
70186,35380,LA
70187,35380,LA
70189,35380,LA
70190,35380,LA
70301,26380,LA
70339,12940,LA
70340,34020,LA
70341,12940,LA
70342,34020,LA
70343,26380,LA
70344,26380,LA
70345,26380,LA
70346,12940,LA
70352,26380,LA
70353,26380,LA
70354,26380,LA
70355,26380,LA
70356,26380,LA
70357,26380,LA
70358,35380,LA
70359,26380,LA
70360,26380,LA
70361,26380,LA
70363,26380,LA
70364,26380,LA
70371,26380,LA
70372,12940,LA
70373,26380,LA
70374,26380,LA
70375,26380,LA
70377,26380,LA
70380,34020,LA
70381,34020,LA
70390,12940,LA
70391,12940,LA
70392,34020,LA
70393,12940,LA
70394,26380,LA
70395,26380,LA
70397,26380,LA
70401,25220,LA
70402,25220,LA
70403,25220,LA
70404,25220,LA
70421,25220,LA
70422,25220,LA
70426,14220,LA
70427,14220,LA
70429,14220,LA
70436,25220,LA
70438,14220,LA
70441,12940,LA
70442,25220,LA
70443,25220,LA
70444,25220,LA
70446,25220,LA
70449,12940,LA
70450,14220,LA
70451,25220,LA
70453,12940,LA
70454,25220,LA
70455,25220,LA
70456,25220,LA
70462,12940,LA
70465,25220,LA
70466,25220,LA
70501,29180,LA
70502,29180,LA
70503,29180,LA
70504,29180,LA
70505,29180,LA
70506,29180,LA
70507,29180,LA
70508,29180,LA
70509,29180,LA
70510,29180,LA
70512,36660,LA
70514,34020,LA
70516,29180,LA
70517,29180,LA
70518,29180,LA
70519,29180,LA
70520,29180,LA
70521,29180,LA
70522,34020,LA
70523,34020,LA
70525,29180,LA
70526,29180,LA
70528,29180,LA
70529,29180,LA
70531,29180,LA
70532,29340,LA
70533,29180,LA
70534,29180,LA
70535,36660,LA
70537,29180,LA
70538,34020,LA
70540,34020,LA
70541,36660,LA
70542,29180,LA
70543,29180,LA
70546,29340,LA
70548,29180,LA
70549,29340,LA
70550,36660,LA
70551,36660,LA
70555,29180,LA
70556,29180,LA
70558,29180,LA
70559,29180,LA
70570,36660,LA
70571,36660,LA
70575,29180,LA
70577,36660,LA
70578,29180,LA
70581,29340,LA
70582,29180,LA
70583,29180,LA
70584,36660,LA
70589,36660,LA
70591,29340,LA
70592,29180,LA
70596,29180,LA
70598,29180,LA
70601,29340,LA
70602,29340,LA
70605,29340,LA
70606,29340,LA
70607,29340,LA
70611,29340,LA
70612,29340,LA
70615,29340,LA
70616,29340,LA
70629,29340,LA
70630,29340,LA
70631,29340,LA
70632,29340,LA
70633,29340,LA
70634,19760,LA
70643,29340,LA
70645,29340,LA
70646,29340,LA
70647,29340,LA
70650,29340,LA
70652,19760,LA
70653,19760,LA
70657,19760,LA
70660,19760,LA
70661,29340,LA
70662,19760,LA
70663,29340,LA
70664,29340,LA
70665,29340,LA
70668,29340,LA
70669,29340,LA
70704,12940,LA
70706,12940,LA
70710,12940,LA
70711,12940,LA
70712,12940,LA
70714,12940,LA
70715,12940,LA
70718,12940,LA
70719,12940,LA
70721,12940,LA
70722,12940,LA
70723,35380,LA
70725,12940,LA
70726,12940,LA
70727,12940,LA
70728,12940,LA
70729,12940,LA
70730,12940,LA
70732,12940,LA
70733,12940,LA
70734,12940,LA
70736,12940,LA
70737,12940,LA
70739,12940,LA
70740,12940,LA
70743,35380,LA
70744,12940,LA
70747,12940,LA
70748,12940,LA
70749,12940,LA
70750,36660,LA
70752,12940,LA
70753,12940,LA
70754,12940,LA
70755,12940,LA
70756,12940,LA
70757,12940,LA
70759,12940,LA
70760,12940,LA
70761,12940,LA
70762,12940,LA
70763,35380,LA
70764,12940,LA
70767,12940,LA
70769,12940,LA
70770,12940,LA
70772,12940,LA
70773,12940,LA
70774,12940,LA
70775,12940,LA
70776,12940,LA
70777,12940,LA
70778,12940,LA
70780,12940,LA
70782,12940,LA
70783,12940,LA
70784,12940,LA
70785,12940,LA
70786,12940,LA
70787,12940,LA
70788,12940,LA
70789,12940,LA
70791,12940,LA
70792,35380,LA
70801,12940,LA
70802,12940,LA
70803,12940,LA
70804,12940,LA
70805,12940,LA
70806,12940,LA
70807,12940,LA
70808,12940,LA
70809,12940,LA
70810,12940,LA
70811,12940,LA
70812,12940,LA
70814,12940,LA
70815,12940,LA
70816,12940,LA
70817,12940,LA
70818,12940,LA
70819,12940,LA
70820,12940,LA
70821,12940,LA
70825,12940,LA
70827,12940,LA
70835,12940,LA
70836,12940,LA
70874,12940,LA
70879,12940,LA
70884,12940,LA
70892,12940,LA
70895,12940,LA
70896,12940,LA
70898,12940,LA
71002,35060,LA
71004,43340,LA
71006,43340,LA
71007,43340,LA
71009,43340,LA
71027,43340,LA
71029,43340,LA
71030,43340,LA
71031,35060,LA
71032,43340,LA
71033,43340,LA
71037,43340,LA
71043,43340,LA
71044,43340,LA
71046,43340,LA
71047,43340,LA
71049,43340,LA
71051,43340,LA
71052,43340,LA
71060,43340,LA
71061,43340,LA
71063,43340,LA
71064,43340,LA
71066,35060,LA
71067,43340,LA
71069,43340,LA
71078,43340,LA
71082,43340,LA
71101,43340,LA
71102,43340,LA
71103,43340,LA
71104,43340,LA
71105,43340,LA
71106,43340,LA
71107,43340,LA
71108,43340,LA
71109,43340,LA
71110,43340,LA
71111,43340,LA
71112,43340,LA
71113,43340,LA
71115,43340,LA
71118,43340,LA
71119,43340,LA
71129,43340,LA
71133,43340,LA
71134,43340,LA
71135,43340,LA
71136,43340,LA
71137,43340,LA
71138,43340,LA
71148,43340,LA
71149,43340,LA
71161,43340,LA
71162,43340,LA
71163,43340,LA
71164,43340,LA
71165,43340,LA
71166,43340,LA
71171,43340,LA
71172,43340,LA
71201,33740,LA
71202,33740,LA
71203,33740,LA
71207,33740,LA
71209,33740,LA
71210,33740,LA
71211,33740,LA
71212,33740,LA
71213,33740,LA
71218,33740,LA
71220,33740,LA
71222,33740,LA
71223,33740,LA
71225,33740,LA
71227,40820,LA
71229,33740,LA
71232,33740,LA
71234,33740,LA
71235,40820,LA
71238,33740,LA
71240,33740,LA
71241,33740,LA
71245,40820,LA
71250,33740,LA
71256,33740,LA
71259,33740,LA
71260,33740,LA
71261,33740,LA
71264,33740,LA
71269,33740,LA
71270,40820,LA
71272,40820,LA
71273,40820,LA
71275,40820,LA
71277,33740,LA
71279,33740,LA
71280,33740,LA
71281,33740,LA
71291,33740,LA
71292,33740,LA
71294,33740,LA
71301,10780,LA
71302,10780,LA
71303,10780,LA
71306,10780,LA
71307,10780,LA
71315,10780,LA
71316,35020,LA
71325,10780,LA
71326,35020,LA
71328,10780,LA
71330,10780,LA
71334,35020,LA
71345,36660,LA
71346,10780,LA
71348,10780,LA
71353,36660,LA
71354,35020,LA
71356,36660,LA
71358,36660,LA
71359,10780,LA
71360,10780,LA
71361,10780,LA
71365,10780,LA
71373,35020,LA
71405,10780,LA
71407,10780,LA
71409,10780,LA
71411,35060,LA
71414,35060,LA
71416,35060,LA
71417,10780,LA
71423,10780,LA
71424,10780,LA
71427,10780,LA
71428,35060,LA
71430,10780,LA
71432,10780,LA
71433,10780,LA
71434,35060,LA
71438,10780,LA
71447,10780,LA
71448,10780,LA
71450,35060,LA
71452,35060,LA
71454,10780,LA
71455,10780,LA
71456,35060,LA
71457,35060,LA
71458,35060,LA
71466,10780,LA
71467,10780,LA
71468,35060,LA
71469,35060,LA
71472,10780,LA
71477,10780,LA
71485,10780,LA
71497,35060,LA
3901,38860,ME
3902,38860,ME
3903,38860,ME
3904,38860,ME
3905,38860,ME
3906,38860,ME
3907,38860,ME
3908,38860,ME
3909,38860,ME
3910,38860,ME
3911,38860,ME
4001,38860,ME
4002,38860,ME
4003,38860,ME
4004,38860,ME
4005,38860,ME
4006,38860,ME
4008,38860,ME
4009,38860,ME
4011,38860,ME
4013,38860,ME
4014,38860,ME
4015,38860,ME
4017,38860,ME
4019,38860,ME
4020,38860,ME
4021,38860,ME
4024,38860,ME
4027,38860,ME
4028,38860,ME
4029,38860,ME
4030,38860,ME
4032,38860,ME
4033,38860,ME
4034,38860,ME
4038,38860,ME
4039,38860,ME
4040,38860,ME
4042,38860,ME
4043,38860,ME
4046,38860,ME
4047,38860,ME
4048,38860,ME
4049,38860,ME
4050,38860,ME
4054,38860,ME
4055,38860,ME
4056,38860,ME
4057,38860,ME
4061,38860,ME
4062,38860,ME
4063,38860,ME
4064,38860,ME
4066,38860,ME
4069,38860,ME
4070,38860,ME
4071,38860,ME
4072,38860,ME
4073,38860,ME
4074,38860,ME
4076,38860,ME
4077,38860,ME
4078,38860,ME
4079,38860,ME
4082,38860,ME
4083,38860,ME
4084,38860,ME
4085,38860,ME
4086,38860,ME
4087,38860,ME
4090,38860,ME
4091,38860,ME
4092,38860,ME
4093,38860,ME
4094,38860,ME
4095,38860,ME
4096,38860,ME
4097,38860,ME
4098,38860,ME
4101,38860,ME
4102,38860,ME
4103,38860,ME
4104,38860,ME
4105,38860,ME
4106,38860,ME
4107,38860,ME
4108,38860,ME
4109,38860,ME
4110,38860,ME
4112,38860,ME
4116,38860,ME
4122,38860,ME
4123,38860,ME
4124,38860,ME
4210,30340,ME
4211,30340,ME
4212,30340,ME
4222,30340,ME
4223,30340,ME
4228,30340,ME
4230,30340,ME
4236,30340,ME
4240,30340,ME
4241,30340,ME
4243,30340,ME
4250,30340,ME
4252,30340,ME
4253,30340,ME
4254,30340,ME
4256,30340,ME
4258,30340,ME
4259,12300,ME
4260,38860,ME
4263,30340,ME
4265,12300,ME
4266,30340,ME
4274,30340,ME
4280,30340,ME
4282,30340,ME
4284,12300,ME
4287,38860,ME
4288,30340,ME
4291,30340,ME
4330,12300,ME
4332,12300,ME
4333,12300,ME
4336,12300,ME
4338,12300,ME
4343,12300,ME
4344,12300,ME
4345,12300,ME
4346,12300,ME
4347,12300,ME
4349,12300,ME
4350,12300,ME
4351,12300,ME
4352,12300,ME
4355,12300,ME
4357,38860,ME
4358,12300,ME
4359,12300,ME
4360,12300,ME
4363,12300,ME
4364,12300,ME
4401,12620,ME
4402,12620,ME
4410,12620,ME
4411,12620,ME
4412,12620,ME
4417,12620,ME
4418,12620,ME
4419,12620,ME
4422,12620,ME
4427,12620,ME
4428,12620,ME
4429,12620,ME
4430,12620,ME
4434,12620,ME
4435,12620,ME
4444,12620,ME
4448,12620,ME
4449,12620,ME
4450,12620,ME
4451,12620,ME
4453,12620,ME
4455,12620,ME
4456,12620,ME
4457,12620,ME
4459,12620,ME
4460,12620,ME
4461,12620,ME
4462,12620,ME
4468,12620,ME
4469,12620,ME
4473,12620,ME
4474,12620,ME
4475,12620,ME
4487,12620,ME
4488,12620,ME
4489,12620,ME
4493,12620,ME
4495,12620,ME
4530,38860,ME
4548,38860,ME
4562,38860,ME
4565,38860,ME
4579,38860,ME
4765,12620,ME
4777,12620,ME
4901,12300,ME
4903,12300,ME
4910,12300,ME
4917,12300,ME
4918,12300,ME
4926,12300,ME
4927,12300,ME
4928,12620,ME
4930,12620,ME
4932,12620,ME
4933,12620,ME
4935,12300,ME
4939,12620,ME
4953,12620,ME
4962,12300,ME
4963,12300,ME
4969,12620,ME
4989,12300,ME
20588,47900,MD
20601,47900,MD
20602,47900,MD
20603,47900,MD
20604,47900,MD
20607,47900,MD
20608,47900,MD
20611,47900,MD
20612,47900,MD
20613,47900,MD
20616,47900,MD
20617,47900,MD
20622,47900,MD
20623,47900,MD
20625,47900,MD
20632,47900,MD
20637,47900,MD
20640,47900,MD
20645,47900,MD
20646,47900,MD
20658,47900,MD
20661,47900,MD
20662,47900,MD
20664,47900,MD
20675,47900,MD
20677,47900,MD
20693,47900,MD
20695,47900,MD
20701,12580,MD
20703,47900,MD
20704,47900,MD
20705,47900,MD
20706,47900,MD
20707,47900,MD
20708,47900,MD
20709,47900,MD
20710,47900,MD
20711,12580,MD
20712,47900,MD
20715,47900,MD
20716,47900,MD
20717,47900,MD
20718,47900,MD
20720,47900,MD
20721,47900,MD
20722,47900,MD
20723,12580,MD
20724,12580,MD
20725,47900,MD
20726,47900,MD
20731,47900,MD
20733,12580,MD
20735,47900,MD
20737,47900,MD
20738,47900,MD
20740,47900,MD
20741,47900,MD
20742,47900,MD
20743,47900,MD
20744,47900,MD
20745,47900,MD
20746,47900,MD
20747,47900,MD
20748,47900,MD
20749,47900,MD
20750,47900,MD
20751,12580,MD
20752,47900,MD
20753,47900,MD
20755,12580,MD
20757,47900,MD
20758,12580,MD
20759,12580,MD
20762,47900,MD
20763,12580,MD
20764,12580,MD
20765,12580,MD
20768,47900,MD
20769,47900,MD
20770,47900,MD
20771,47900,MD
20772,47900,MD
20773,47900,MD
20774,47900,MD
20775,47900,MD
20776,12580,MD
20777,12580,MD
20778,12580,MD
20779,12580,MD
20781,47900,MD
20782,47900,MD
20783,47900,MD
20784,47900,MD
20785,47900,MD
20787,47900,MD
20790,47900,MD
20791,47900,MD
20792,47900,MD
20794,12580,MD
20799,47900,MD
20810,47900,MD
20811,47900,MD
20812,47900,MD
20814,47900,MD
20815,47900,MD
20816,47900,MD
20817,47900,MD
20818,47900,MD
20824,47900,MD
20825,47900,MD
20827,47900,MD
20830,47900,MD
20832,47900,MD
20833,47900,MD
20837,47900,MD
20838,47900,MD
20839,47900,MD
20841,47900,MD
20842,47900,MD
20847,47900,MD
20848,47900,MD
20849,47900,MD
20850,47900,MD
20851,47900,MD
20852,47900,MD
20853,47900,MD
20854,47900,MD
20855,47900,MD
20857,47900,MD
20859,47900,MD
20860,47900,MD
20861,47900,MD
20862,47900,MD
20866,47900,MD
20868,47900,MD
20871,47900,MD
20872,47900,MD
20874,47900,MD
20875,47900,MD
20876,47900,MD
20877,47900,MD
20878,47900,MD
20879,47900,MD
20880,47900,MD
20882,47900,MD
20883,47900,MD
20884,47900,MD
20885,47900,MD
20886,47900,MD
20889,47900,MD
20891,47900,MD
20892,47900,MD
20894,47900,MD
20895,47900,MD
20896,47900,MD
20898,47900,MD
20899,47900,MD
20901,47900,MD
20902,47900,MD
20903,47900,MD
20904,47900,MD
20905,47900,MD
20906,47900,MD
20907,47900,MD
20910,47900,MD
20911,47900,MD
20912,47900,MD
20913,47900,MD
20914,47900,MD
20915,47900,MD
20916,47900,MD
20918,47900,MD
20993,47900,MD
21001,12580,MD
21005,12580,MD
21009,12580,MD
21010,12580,MD
21012,12580,MD
21013,12580,MD
21014,12580,MD
21015,12580,MD
21017,12580,MD
21018,12580,MD
21020,12580,MD
21022,12580,MD
21023,12580,MD
21027,12580,MD
21028,12580,MD
21029,12580,MD
21030,12580,MD
21031,12580,MD
21032,12580,MD
21034,12580,MD
21035,12580,MD
21036,12580,MD
21037,12580,MD
21040,12580,MD
21041,12580,MD
21042,12580,MD
21043,12580,MD
21044,12580,MD
21045,12580,MD
21046,12580,MD
21047,12580,MD
21048,12580,MD
21050,12580,MD
21051,12580,MD
21052,12580,MD
21053,12580,MD
21054,12580,MD
21056,12580,MD
21057,12580,MD
21060,12580,MD
21061,12580,MD
21062,12580,MD
21065,12580,MD
21071,12580,MD
21074,12580,MD
21075,12580,MD
21076,12580,MD
21077,12580,MD
21078,12580,MD
21082,12580,MD
21084,12580,MD
21085,12580,MD
21087,12580,MD
21090,12580,MD
21092,12580,MD
21093,12580,MD
21094,12580,MD
21102,12580,MD
21104,12580,MD
21105,12580,MD
21106,12580,MD
21108,12580,MD
21111,12580,MD
21113,12580,MD
21114,12580,MD
21117,12580,MD
21120,12580,MD
21122,12580,MD
21123,12580,MD
21128,12580,MD
21130,12580,MD
21131,12580,MD
21132,12580,MD
21133,12580,MD
21136,12580,MD
21139,12580,MD
21140,12580,MD
21144,12580,MD
21146,12580,MD
21150,12580,MD
21152,12580,MD
21153,12580,MD
21154,12580,MD
21155,12580,MD
21156,12580,MD
21157,12580,MD
21158,12580,MD
21160,12580,MD
21161,12580,MD
21162,12580,MD
21163,12580,MD
21201,12580,MD
21202,12580,MD
21203,12580,MD
21204,12580,MD
21205,12580,MD
21206,12580,MD
21207,12580,MD
21208,12580,MD
21209,12580,MD
21210,12580,MD
21211,12580,MD
21212,12580,MD
21213,12580,MD
21214,12580,MD
21215,12580,MD
21216,12580,MD
21217,12580,MD
21218,12580,MD
21219,12580,MD
21220,12580,MD
21221,12580,MD
21222,12580,MD
21223,12580,MD
21224,12580,MD
21225,12580,MD
21226,12580,MD
21227,12580,MD
21228,12580,MD
21229,12580,MD
21230,12580,MD
21231,12580,MD
21233,12580,MD
21234,12580,MD
21235,12580,MD
21236,12580,MD
21237,12580,MD
21239,12580,MD
21240,12580,MD
21241,12580,MD
21244,12580,MD
21250,12580,MD
21251,12580,MD
21252,12580,MD
21263,12580,MD
21270,12580,MD
21278,12580,MD
21281,12580,MD
21282,12580,MD
21284,12580,MD
21285,12580,MD
21286,12580,MD
21287,12580,MD
21290,12580,MD
21401,12580,MD
21402,12580,MD
21403,12580,MD
21404,12580,MD
21405,12580,MD
21409,12580,MD
21411,12580,MD
21412,12580,MD
21501,19060,MD
21502,19060,MD
21503,19060,MD
21504,19060,MD
21505,19060,MD
21521,19060,MD
21524,19060,MD
21528,19060,MD
21529,19060,MD
21530,19060,MD
21532,19060,MD
21539,19060,MD
21540,19060,MD
21542,19060,MD
21543,19060,MD
21545,19060,MD
21555,19060,MD
21556,19060,MD
21557,19060,MD
21560,19060,MD
21562,19060,MD
21601,20660,MD
21607,12580,MD
21612,20660,MD
21613,15700,MD
21617,12580,MD
21619,12580,MD
21622,15700,MD
21623,12580,MD
21624,20660,MD
21625,20660,MD
21626,15700,MD
21627,15700,MD
21628,12580,MD
21631,15700,MD
21634,15700,MD
21638,12580,MD
21643,15700,MD
21644,12580,MD
21647,20660,MD
21648,15700,MD
21652,20660,MD
21653,20660,MD
21654,20660,MD
21656,12580,MD
21657,12580,MD
21658,12580,MD
21659,15700,MD
21662,20660,MD
21663,20660,MD
21664,15700,MD
21665,20660,MD
21666,12580,MD
21668,12580,MD
21669,15700,MD
21670,12580,MD
21671,20660,MD
21672,15700,MD
21673,20660,MD
21675,15700,MD
21676,20660,MD
21677,15700,MD
21679,20660,MD
21701,47900,MD
21702,47900,MD
21703,47900,MD
21704,47900,MD
21705,47900,MD
21710,47900,MD
21711,25180,MD
21713,25180,MD
21714,47900,MD
21715,25180,MD
21716,47900,MD
21717,47900,MD
21718,47900,MD
21719,25180,MD
21720,25180,MD
21721,25180,MD
21722,25180,MD
21723,12580,MD
21727,47900,MD
21733,25180,MD
21734,25180,MD
21737,12580,MD
21738,12580,MD
21740,25180,MD
21741,25180,MD
21742,25180,MD
21746,25180,MD
21750,25180,MD
21754,47900,MD
21755,47900,MD
21756,25180,MD
21757,47900,MD
21758,47900,MD
21759,47900,MD
21762,47900,MD
21765,12580,MD
21766,19060,MD
21767,25180,MD
21769,47900,MD
21770,47900,MD
21771,12580,MD
21773,47900,MD
21774,47900,MD
21775,47900,MD
21776,12580,MD
21777,47900,MD
21778,47900,MD
21779,25180,MD
21780,47900,MD
21781,25180,MD
21782,25180,MD
21783,25180,MD
21784,12580,MD
21787,12580,MD
21788,47900,MD
21790,47900,MD
21791,12580,MD
21793,47900,MD
21794,12580,MD
21795,25180,MD
21797,12580,MD
21798,47900,MD
21801,41540,MD
21802,41540,MD
21803,41540,MD
21804,41540,MD
21810,41540,MD
21814,41540,MD
21817,41540,MD
21821,41540,MD
21822,41540,MD
21824,41540,MD
21826,41540,MD
21830,41540,MD
21835,15700,MD
21836,41540,MD
21837,41540,MD
21838,41540,MD
21840,41540,MD
21849,41540,MD
21850,41540,MD
21852,41540,MD
21853,41540,MD
21856,41540,MD
21857,41540,MD
21861,41540,MD
21865,41540,MD
21866,41540,MD
21867,41540,MD
21869,15700,MD
21871,41540,MD
21874,41540,MD
21875,41540,MD
21890,41540,MD
21901,37980,MD
21902,37980,MD
21903,37980,MD
21904,37980,MD
21911,37980,MD
21912,37980,MD
21913,37980,MD
21914,37980,MD
21915,37980,MD
21916,37980,MD
21917,37980,MD
21918,37980,MD
21919,37980,MD
21920,37980,MD
21921,37980,MD
21922,37980,MD
21930,37980,MD
1001,44140,MA
1005,49340,MA
1008,44140,MA
1009,44140,MA
1010,44140,MA
1011,44140,MA
1013,44140,MA
1014,44140,MA
1020,44140,MA
1021,44140,MA
1022,44140,MA
1028,44140,MA
1029,38340,MA
1030,44140,MA
1031,49340,MA
1034,44140,MA
1036,44140,MA
1037,49340,MA
1040,44140,MA
1041,44140,MA
1054,24640,MA
1056,44140,MA
1057,44140,MA
1068,49340,MA
1069,44140,MA
1071,44140,MA
1072,24640,MA
1074,49340,MA
1077,44140,MA
1079,44140,MA
1080,44140,MA
1081,44140,MA
1083,49340,MA
1085,44140,MA
1086,44140,MA
1089,44140,MA
1090,44140,MA
1092,49340,MA
1093,24640,MA
1094,49340,MA
1095,44140,MA
1097,44140,MA
1101,44140,MA
1103,44140,MA
1104,44140,MA
1105,44140,MA
1106,44140,MA
1107,44140,MA
1108,44140,MA
1109,44140,MA
1111,44140,MA
1115,44140,MA
1116,44140,MA
1118,44140,MA
1119,44140,MA
1128,44140,MA
1129,44140,MA
1138,44140,MA
1139,44140,MA
1144,44140,MA
1151,44140,MA
1152,44140,MA
1199,44140,MA
1201,38340,MA
1202,38340,MA
1220,38340,MA
1222,38340,MA
1223,38340,MA
1224,38340,MA
1225,38340,MA
1226,38340,MA
1227,38340,MA
1229,38340,MA
1230,38340,MA
1235,38340,MA
1236,38340,MA
1237,38340,MA
1238,38340,MA
1240,38340,MA
1242,38340,MA
1244,38340,MA
1245,38340,MA
1247,38340,MA
1252,38340,MA
1253,38340,MA
1254,38340,MA
1255,38340,MA
1256,38340,MA
1257,38340,MA
1258,38340,MA
1259,38340,MA
1260,38340,MA
1262,38340,MA
1263,38340,MA
1264,38340,MA
1266,38340,MA
1267,38340,MA
1270,38340,MA
1301,24640,MA
1302,24640,MA
1330,24640,MA
1331,49340,MA
1337,24640,MA
1338,24640,MA
1339,24640,MA
1340,24640,MA
1341,24640,MA
1342,24640,MA
1343,38340,MA
1344,24640,MA
1346,24640,MA
1347,24640,MA
1349,24640,MA
1350,24640,MA
1351,24640,MA
1354,24640,MA
1355,24640,MA
1360,24640,MA
1364,24640,MA
1366,49340,MA
1367,24640,MA
1368,49340,MA
1370,24640,MA
1373,24640,MA
1375,24640,MA
1376,24640,MA
1378,24640,MA
1379,24640,MA
1380,24640,MA
1420,49340,MA
1430,49340,MA
1431,14460,MA
1432,14460,MA
1434,49340,MA
1436,49340,MA
1438,49340,MA
1440,49340,MA
1441,49340,MA
1450,14460,MA
1451,49340,MA
1452,49340,MA
1453,49340,MA
1460,14460,MA
1462,49340,MA
1463,14460,MA
1464,14460,MA
1467,49340,MA
1468,49340,MA
1469,14460,MA
1472,14460,MA
1473,49340,MA
1474,14460,MA
1475,49340,MA
1501,49340,MA
1503,49340,MA
1504,49340,MA
1505,49340,MA
1506,49340,MA
1507,49340,MA
1508,49340,MA
1509,49340,MA
1510,49340,MA
1515,49340,MA
1516,49340,MA
1518,49340,MA
1519,49340,MA
1520,49340,MA
1521,44140,MA
1522,49340,MA
1523,49340,MA
1524,49340,MA
1525,49340,MA
1526,49340,MA
1527,49340,MA
1529,49340,MA
1531,49340,MA
1532,49340,MA
1534,49340,MA
1535,49340,MA
