CountyCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
13117,281400.3299,281647.5268,281763.8367,282155.9619,282845.512,283762.0672,284200.3021,284777.7866,285132.1596,285472.1365,285406.4435,284672.0206,283766.8841,282880.5384,282664.2695,282497.9936,281953.2882,281081.3344,280024.7953,278544.4732,276186.894,273201.2989,270882.0063,269493.7169,268111.0579,265960.4293,263284.7789,260994.1323,258877.8157,256716.7861,254258.3627,251929.2224,249866.5656,248177.8817,246408.9898,244872.0753,243942.3753,243847.7281,244100.0084,243436.2791,242579.4015,241466.7206,240836.5397,239992.2964,238572.8119,237139.461,236000.6244,235112.4546,233334.6953,230819.8327,228519.3754,226964.5655,225903.9505,224408.9828,222442.894,220435.3152,219487.7654,219686.2599,220090.9728,219724.806,219783.8153
5143,179148.9446,179637.5286,179844.5125,180044.0371,179946.2047,179594.3604,178886.0094,177917.3226,176986.6091,176250.9682,175829.4893,175374.53,174874.076,174248.0714,173619.2853,172571.3589,171462.674,170071.495,168756.6697,167330.101,165979.7609,164558.131,162261.4092,160037.0597,158017.1126,156559.979,155139.0479,153595.4396,152269.2988,151518.2405,151387.5832,151679.0071,151938.8918,152001.1436,152353.0691,152348.859,152485.0669,152287.2296,152264.5292,152067.4292,151827.5434,151046.1329,149630.0164,147746.4944,145369.3456,143504.7081,142016.4513,141442.7945,140827.5064,140575.3456,140272.2452,139673.3182,138430.2724,136965.1921,135816.5444,135017.6251,134423.8961,133974.0394,133628.674,133490.789,133293.2354
47187,352050.5662,354208.412,356129.2918,357775.6183,359276.9483,360916.844,362038.8359,363134.3887,362967.9326,362291.4304,360265.9338,358787.4923,356790.0689,355566.052,354074.6407,353190.3753,351677.5164,349998.3941,347997.9908,346087.4575,344557.0448,343234.0535,342336.5522,341281.0491,339720.1276,338263.937,336610.2066,335156.1693,333256.3191,331593.2229,330368.0458,329423.7483,328507.416,327343.841,325524.7667,323508.2425,321652.389,320824.1299,320546.2902,321208.1627,321675.3197,321793.2983,320457.5153,319240.693,318343.8222,317929.0738,317575.3909,316531.6918,317242.6245,318223.0239,320042.2705,321032.9829,321808.619,322324.2262,322132.4496,321239.1766,319966.9436,318643.5799,318445.1455,319438.7371,321061.2781
22055,191729.2721,192405.2514,193416.6931,194450.8815,195377.4233,196147.4911,196734.6072,197101.5148,197127.6521,196986.9581,196862.4947,196913.0696,197399.9268,198119.3383,198885.4653,199425.2717,199931.1652,200354.8789,200476.6137,200304.2596,199100.2089,197448.8408,195758.7047,194906.6893,194549.2179,194390.1697,194344.8351,194428.7233,194468.434,194398.4984,194115.2295,193675.8019,190963.8494,187654.5435,184092.6638,182584.227,183375.0824,185151.3618,187480.2988,188357.0094,188690.4642,188682.4973,188345.5675,188271.7859,188613.1392,188948.4168,187490.1347,185143.5764,182952.4075,181929.754,181396.5254,180829.1885,180510.8672,180158.267,179717.6308,179453.1017,179455.2252,179482.287,179146.5451,178378.6375,177262.0779
22017,,,,,,,,,110202.0773,110211.6926,110065.3046,109901.8749,109661.5793,109682.2354,110077.6632,110743.7805,111441.9136,111699.3439,111611.1249,111368.8578,111243.8558,111258.8514,111138.242,110854.9071,110689.5402,110834.5387,110881.8985,110817.6188,110671.046,110792.4417,110976.4287,111121.4897,111259.6599,111339.2948,111422.1311,111414.5289,111674.5658,112183.2479,112682.5875,112969.6408,113054.2943,113287.085,113470.3158,113585.4435,113623.3241,113642.2811,113524.5311,113400.9619,113036.447,112846.8752,112789.7126,112948.8948,113231.4187,113446.3268,113648.0187,113675.763,113737.0134,113991.6695,114211.5431,114045.971,113985.7292
39165,200813.0805,200915.3141,200853.7309,200508.2886,200260.8982,199980.0693,199598.7561,199075.8361,198611.7838,198272.6447,197791.9905,197208.7114,196320.0864,195363.6457,194702.1957,194237.9787,193927.0527,193178.9683,192352.2842,191379.197,190565.3259,189633.438,188644.8675,187115.2933,185227.5637,183357.5412,182247.6216,181740.4938,181566.9936,181331.2447,181188.5626,181090.7701,181008.1914,181014.8278,180805.1787,180634.4153,180792.9753,181294.6291,181893.1137,182151.3981,182480.6161,182707.0676,182712.0484,182316.8404,181655.6086,180938.5466,180078.2036,179072.2304,177965.2428,176582.296,175448.157,174506.6106,173831.1631,172927.5443,172105.8432,171502.7408,171217.7716,170822.8594,170675.8719,170574.4838,170831.7054
51710,207925.3814,208413.4955,209387.1695,210344.1387,211245.0525,211574.0307,211407.0589,211160.7807,211308.2824,211525.0925,211014.3902,209872.0373,208954.61,208565.8151,208808.8598,208831.062,208932.3696,208899.8606,208533.9629,207760.7085,206792.3479,206072.6221,205400.9309,204725.0461,203926.2865,203290.0728,202294.2492,201136.8423,199879.0967,198600.1939,197374.1591,196192.2338,195148.6116,194459.3494,193740.2074,193321.6215,193090.3404,192905.0885,192729.9657,192311.5599,191906.6158,191272.4232,190187.184,189020.3725,187737.2204,186823.0678,185931.7408,185192.8176,183912.8263,182706.4832,181468.7279,180379.9094,179085.0098,177635.578,176065.4712,174389.6626,172766.6797,171872.2363,171086.2096,170554.4087,170048.5579
13151,183987.1986,184292.2757,184506.6747,184716.0307,184808.4618,184686.5,184435.7867,184092.1075,183649.9623,182978.4786,182084.9577,181262.6011,179943.7673,178746.2089,,174448.9396,172458.6723,171339.5394,170304.9321,168951.8788,167730.2688,166345.7176,163924.5971,160419.5989,157151.0186,153882.291,151545.979,148712.0631,146543.8576,143729.4708,141237.2525,139243.6732,137529.8641,135873.2077,134144.3318,132790.119,131666.8359,130411.3741,129380.4422,129114.9926,130016.8791,131228.2799,131493.9542,130162.4066,128314.8231,126768.7398,125888.32,124393.0006,122962.7463,121636.1162,120628.6709,119002.7486,116392.4722,113580.1831,111182.3552,109596.1082,108990.9945,109117.6193,109514.5115,108619.6435,106952.3478
37179,207460.6615,208295.9526,209222.3159,210248.0925,211229.5673,212286.5963,213304.8678,214314.2536,215186.2557,215890.4851,216535.6588,216862.0009,216925.159,216492.6203,216065.0237,215846.7348,215739.9135,214851.6943,213539.4251,212050.3817,210777.2992,209511.5243,208642.2697,207811.7424,207097.4828,205909.884,204523.3782,202983.3093,201550.5416,200382.862,199516.6648,198626.4676,197859.4265,197055.9571,195974.8068,195097.2353,194050.1375,193511.1798,192867.2469,192147.0211,191465.462,191194.4704,190742.2431,190199.4696,189008.8339,187791.188,186287.8601,184867.9537,183677.6717,182777.8401,181691.9655,180429.7579,179160.0682,178144.2543,177484.5473,176591.5625,175623.1213,174412.7139,173521.1991,172420.2046,171200.2681
51013,526835.9621,525349.7441,525647.1083,526524.7399,527798.6062,528365.3926,527506.7856,526148.1715,525268.9253,524270.1036,521783.6296,517382.2274,514757.5024,511782.9695,510506.8325,507520.3846,503820.3216,499148.883,493355.7916,490005.9912,487726.0729,487329.1914,487726.9626,488003.4327,486223.4144,484750.738,483097.9963,483290.6214,483011.7223,482243.1716,481974.4049,481284.0641,481953.7485,482838.9594,483429.1187,483925.5073,486068.6344,490528.1846,493669.8944,495267.2565,495607.8584,496579.3205,496466.8118,495632.733,493581.6897,490081.5172,487143.041,486266.778,489018.0862,492114.2584,494127.6885,495665.1863,497146.2934,498702.6784,497482.1914,494795.6338,492613.4236,492149.3209,493257.4593,493796.7311,492301.1774
36091,239909.9104,241024.5104,241789.0947,242111.5469,242634.9764,242650.3694,242923.5972,242807.0158,242542.3372,242540.0318,242461.1112,242330.5637,241512.2811,240836.7289,240609.2739,240028.0765,239268.9534,238282.0853,237602.9504,236597.9066,235342.2668,233968.6285,232371.9345,230624.945,229042.0071,228999.9981,230168.0012,231859.0964,232777.0731,232677.7013,231810.0516,230637.3452,229767.2564,229493.4129,229931.6013,231274.7092,232161.9581,233342.2823,234393.5931,235906.8902,237024.2242,237284.9515,237082.297,236228.0917,234863.8945,233291.9085,231915.0231,231291.94,230655.9165,229954.9583,229491.7885,229331.0553,229529.3356,229463.6231,229611.8767,229545.5977,229282.1958,229099.0264,229140.3533,229946.5001,230591.8017
48209,191951.8282,191936.7715,191982.8086,192292.5526,192678.3003,193073.3207,193485.0587,193902.6495,194438.4425,194934.9936,195576.6717,196469.8801,197075.4418,197360.4479,197350.6191,197633.1219,197892.1578,197937.6529,197600.4196,197235.0933,197011.0591,196657.3622,196147.7961,195330.4495,195336.9306,195547.9655,195977.8188,195999.6115,195941.4242,195890.5529,195967.5549,195978.2883,195984.8411,195778.6348,195671.6961,195815.5308,195327.9224,194834.3775,194361.7253,194617.8252,195014.276,195038.2155,194788.3645,194436.7306,193919.4339,193304.0976,192527.1267,191548.2479,190020.6592,188610.4544,187769.6056,187484.2152,187288.0971,187161.4213,187053.0728,186970.9131,186802.8564,186837.6114,186746.5748,186224.0676,185307.4504
10005,314044.7757,313202.4854,313597.0597,314928.3962,315793.311,315587.499,314629.6216,313084.4292,311296.7658,309533.7521,307621.3646,305550.7363,304351.0807,303897.6643,303611.8614,302181.4749,299835.4467,297691.0881,295909.266,293185.4908,290206.7704,286887.6869,284555.0019,282313.3015,280471.7745,278892.7112,277380.7199,275474.7715,273776.2437,272506.5388,271782.0355,271705.829,271084.9736,270120.9457,268575.8986,267108.6831,265414.8371,263920.7011,262321.3772,261461.5856,260816.3682,260402.9393,259786.4709,259116.029,258361.0053,257122.8793,255680.8424,254426.97,252818.009,251143.8053,249414.3119,248410.0965,247595.9881,246995.2977,246435.7868,245686.1469,244799.3582,243781.873,242913.3752,241602.9084,240752.7531
4025,287534.8023,287410.1931,287717.3028,287342.9225,286150.8986,284623.9473,282584.679,280079.5902,277441.2407,274681.7479,271867.856,269303.6831,267594.1184,266560.7457,264764.2074,262313.9062,258573.5717,254693.844,250968.0821,247318.0561,244627.924,241742.2153,239121.2991,235168.8682,231085.6803,227555.5247,224380.8964,221142.5388,217619.2678,214506.2323,211326.4021,207737.0053,203680.3731,200080.2496,197278.5318,195233.5571,193622.3369,192208.8407,190851.1409,188659.3376,186949.2068,185269.2245,184334.6985,183517.2514,182780.507,181940.612,180649.9757,179597.7099,177611.7531,174561.1613,171410.0554,169544.2044,168797.4758,167245.2722,165172.1412,163535.8763,162714.9916,162593.0986,161932.2125,161484.7159,161183.1855
39085,158370.3168,158473.4292,158529.236,158776.6519,159110.0125,159573.3704,159691.3436,159709.5292,159244.059,158798.2578,158063.1606,157450.0093,156666.0389,156145.7967,155789.5409,155470.075,154799.2744,153801.3431,152796.3746,151747.5124,151000.9429,150234.5011,149517.8577,148581.2225,147677.7879,146944.9537,146221.3185,145432.2529,144707.3931,144092.0794,143452.1682,142791.3509,142078.4826,141454.5881,140843.2572,140237.1163,139399.9321,138734.7426,138361.5395,138618.7893,138835.4533,138822.3628,138459.8554,137954.1248,137547.7903,136966.9725,136355.6452,135553.2947,134674.9978,133854.1673,132984.0859,132191.7398,,,,,119152.0424,118771.8326,118325.3688,119711.0752,121442.3481
36065,100874.2804,101200.3164,101518.5416,101965.5553,102691.0924,103705.9506,104551.3336,105203.487,105626.927,105878.2385,105759.2074,105695.8643,105832.0471,106125.1932,106277.1109,106118.2282,106221.9315,106536.8758,107044.7874,107332.1288,107432.4113,107363.9284,107142.6559,106775.5033,106312.7123,106059.0829,106179.3556,106647.7313,106913.1544,106838.4135,106614.8778,106362.0808,106076.5219,105773.9704,105537.8282,105536.9903,105497.2374,105586.6187,105696.9395,106070.3735,106822.2106,107570.122,108193.3181,108426.1632,108732.0774,108837.032,108730.1378,108393.7767,108137.8212,108041.0575,107649.6276,107147.0777,106565.7456,106061.3316,105505.981,105031.9515,104621.0567,104495.9742,104188.2646,103980.3509,103887.43
48423,,,,,,,,,,,,,,,,,,,,,,,,,130734.2557,129640.0384,129149.862,128158.0026,127699.3797,127164.0668,126707.3757,126267.304,127203.3954,128465.5904,129822.8321,130221.5479,129879.6058,129658.7706,129262.4357,129162.1855,129091.3715,128886.8755,128961.6464,128911.1141,128644.1751,128169.9955,127556.2735,126904.4198,126158.7014,125748.4763,125655.2809,125896.9373,126053.7159,126048.5414,125747.914,125466.7675,125083.4496,124852.8496,124545.4194,124681.2883,124763.2188
48041,,,,,,,,,,,,,,,,,,,,,,,,,155285.828,155133.8553,155112.5473,155071.4673,155344.4002,155744.5425,156122.2122,156115.5512,155928.1462,155779.8901,155637.0715,155534.1405,155490.1384,155696.0061,156128.4076,156816.0935,157827.981,158825.7218,159837.5908,160411.371,160546.5167,160278.588,159899.1205,159615.8555,159353.5715,159224.406,159000.2563,158778.1453,158769.8429,159032.9901,159270.5777,159199.766,158937.6832,158409.9547,157738.6617,157140.129,156799.8035
28049,,,,,,,,,,,,,,,,,,,,,,65848.66022,65513.66359,65198.02791,64306.83691,63599.14483,63228.81357,63288.47281,63777.48226,64236.42318,65427.85044,66535.91509,68061.33349,68994.82252,70107.30036,70812.63116,71838.80781,72363.36227,72635.7059,72238.13931,71797.02697,71421.24257,71129.28294,70623.7813,69523.07981,68396.21549,67381.20013,67355.70798,67429.03429,67702.40299,67982.50034,68218.74768,68186.62982,67609.00402,66918.68244,65948.07123,65102.97626,64473.2194,64174.32294,63671.9233,63148.47618
1101,114967.9733,115587.5759,115948.8736,116148.1989,116323.5655,116568.8448,116879.429,117259.9953,117492.606,117683.9307,117725.5944,117795.2176,117743.2474,117623.1683,117684.156,117922.2982,117977.041,117848.8749,117439.4082,117221.6965,117140.5771,117270.1592,117136.8475,116698.667,116122.6024,115469.4694,114348.9403,112994.1436,111726.9724,111011.103,110812.5359,110939.0115,111312.2968,111435.2193,111157.767,110501.4864,109934.0539,109598.9186,109524.6851,109567.3299,109988.8203,110196.7731,110137.8035,109544.3641,109188.4374,108598.477,107902.8794,107047.0417,106265.7318,106172.1449,105745.3444,105575.294,104634.2678,103877.7061,102916.3984,102046.8459,101094.8674,100510.4678,100415.7304,100649.1187,100495.3139
39099,85241.52645,85395.46822,85347.46123,85203.78456,84970.76421,84549.72214,83995.44187,83311.11266,82837.33497,82595.54998,82782.06965,82990.23696,82984.86029,82815.37075,82709.56025,82848.03139,83203.74728,83572.57167,83722.92856,83708.85641,83767.59088,83711.31305,83316.11349,82424.98684,81543.17636,80621.27887,80134.39781,80009.22652,80162.42632,80285.11312,80265.58296,80187.51351,79892.09872,79558.81855,79015.59629,78562.6353,78193.52622,78113.75736,77954.85336,77889.80424,77705.02488,77803.13762,77753.24443,77753.70417,77547.92564,77313.88847,76937.72714,76531.62496,76159.88005,75962.24895,76134.53131,76234.75042,76244.90786,76028.40052,75960.02784,76007.09385,75900.71854,75484.97851,74849.02423,74253.86461,73951.90308
19113,133649.8624,133577.4427,133571.8806,133739.0844,133995.068,134195.26,134261.9746,134336.1742,134376.066,134477.0592,134618.3292,134816.206,135159.6827,135599.0445,136048.5954,136228.0763,136246.3103,136187.1454,136184.4777,136233.3355,136384.8646,136660.7224,136930.5997,137088.8211,137090.811,136963.7298,136894.6522,136847.6865,136962.4581,137090.5844,137306.2153,137350.5968,137262.3191,137084.4654,136884.9351,136704.2287,136583.4129,136752.9817,136971.8272,137198.9924,137181.3963,137105.3547,136878.9608,136645.1902,136418.2098,136090.0635,135664.1822,135250.806,134955.2601,134671.7771,134163.3752,133553.7457,132958.3131,132554.7075,132203.2579,131868.9705,131482.651,131147.0699,130916.8823,130575.3852,130450.2591
25001,407608.2579,405182.9261,404213.3468,404075.9744,404470.6804,404422.2262,403191.9549,401331.0237,399815.091,397551.3722,395211.9678,391845.9845,390316.1417,390357.3273,390275.4457,389121.3158,386722.8136,385061.1712,382592.1134,380673.644,377700.5249,376145.2612,374305.3734,373285.7011,371342.9745,368426.903,365400.1124,362562.6067,360244.4951,357898.9319,356224.0466,354166.3536,352899.2431,351517.8057,351264.9563,351262.2047,351897.6473,353864.289,355486.1369,356852.9501,357387.3012,358191.4227,358671.4655,358411.8882,357745.9716,357219.9894,356669.6333,355890.7719,353789.8492,352333.3415,350759.9222,349816.8537,347817.0517,345079.1554,342928.7413,341761.9568,340970.7715,339372.9251,336878.6943,334885.9576,333256.8274
16027,149319.3585,151031.3467,152324.1341,153405.6654,154749.4981,155811.853,156623.5227,157227.3454,157721.6374,158154.8469,158269.3811,158518.5663,158878.3508,159223.4402,159094.2103,158438.3139,157039.3583,155326.9229,153236.2618,151028.1001,148734.9491,146414.9184,144216.5512,142107.9279,140221.8625,138399.3052,136403.495,133814.8228,131163.8215,129143.1177,127195.5182,124915.6557,122222.9133,120329.2496,118811.1361,117562.8682,115797.0321,114077.2018,112980.5295,112928.3009,113197.9742,112061.5664,110040.1658,107933.8162,106096.67,103687.8303,101123.1418,98652.04416,97108.12069,95383.51773,93746.59348,91698.29399,89848.22186,88670.4933,88525.41171,88753.07895,88958.79971,89053.91526,89212.61902,89719.65278,90397.78396
1003,228199.3573,228866.7171,229645.294,230462.8293,230455.4626,230095.6685,229140.7112,228335.2267,227448.4361,227000.2134,226828.6761,226847.722,226942.934,226898.4734,226606.119,224181.1805,221491.8394,219158.7309,218390.3617,217748.7722,216321.5872,214967.8775,213437.3605,212214.9689,211046.5785,209900.0493,208809.3063,207538.7153,206112.298,204653.5007,203795.7367,203135.9711,202479.5003,201389.7537,199946.5991,198176.5859,196293.1654,194742.7388,193456.5728,191017.4067,187904.5808,184457.8009,181891.9789,179695.7272,177720.2716,176250.1236,175317.4833,174651.4247,173850.0498,172564.4466,171104.4856,169979.6562,169385.9437,169010.0211,168375.9588,167358.4085,166453.1598,165690.1916,165248.4167,164689.5827,164307.4919
37071,125941.1719,126273.4507,126641.8137,127019.4487,127458.9194,127963.5716,128628.885,129271.3372,129871.0988,130263.3341,130640.784,131041.3051,131417.6771,131598.2599,131937.6885,132148.6242,132464.2965,132229.3824,131770.5077,130873.8453,129921.3964,129195.4293,128635.8356,127794.2397,126401.233,124577.0839,123448.8728,122843.3727,122605.6934,122084.2529,121736.8937,121536.0801,121696.8658,121399.3529,121176.821,120917.5847,121107.0879,122018.8021,122306.9949,122103.6651,121190.4158,120564.2123,120250.174,119729.3868,119021.696,118148.5637,117216.4128,116331.2149,114871.8578,113249.894,111962.7041,111554.9025,111421.7099,111116.5231,110509.8674,109543.3461,108478.9697,107814.1625,107596.2052,107737.8504,108452.2444
29099,170794.281,170826.076,170533.5108,170155.2043,169752.2756,169630.7448,169528.2958,169382.9536,169187.7773,168988.7658,168586.1331,168010.6831,167130.9166,166585.6193,166173.3425,166565.0633,166976.9744,167701.9815,168496.7856,169662.846,170183.5313,170466.4016,170343.6261,170708.7986,170621.6692,168867.0602,166535.9156,164059.7043,162721.6215,161574.4871,160369.1277,159455.947,158759.0445,158305.0942,157852.3745,157177.3009,156593.8769,156027.6887,157408.8318,157884.5537,158034.8986,157031.5088,157604.7533,158854.8445,160130.9175,160670.7496,160763.165,159759.8958,158655.5047,157611.4513,156762.5076,156122.4953,155341.7465,154868.1032,154093.9107,153253.7391,152167.8383,151042.9961,150395.7123,150054.0897,150035.1635
51760,172621.4249,174441.2983,175931.2876,177100.9793,177812.3718,178275.5622,178530.9933,178543.2405,178531.0098,178267.6042,177978.0947,177701.8834,177037.8052,176616.4333,176065.6892,175602.966,174185.6329,172377.0706,170974.585,170065.7762,169705.0297,169507.2258,169694.3256,169325.246,168245.7538,166409.8613,164779.3211,162560.4847,160619.742,158710.5135,157981.0371,157195.1284,156606.9049,155937.9322,155282.2244,154534.32,154153.0735,153966.5403,153568.3131,153235.2179,153014.7203,153202.0447,152961.1178,152647.1188,151632.6473,150268.1551,148767.6914,148101.2399,147219.2133,145768.9922,144118.6897,143277.1746,143055.6611,142219.4373,140606.7307,138719.6026,137049.5159,135521.0275,134126.6241,132759.4584,131979.2418
37129,248644.9231,248588.8999,249422.8529,251655.0318,254660.3392,257970.5872,258481.9611,257892.361,256339.0739,256119.4831,256041.1941,255639.0365,253931.6226,251140.6983,248974.4027,247906.0495,247573.0306,246743.5693,245806.8474,245418.1321,244903.4349,243287.7941,240870.0906,238148.7377,236183.6299,235351.1223,234356.7626,232397.5469,229388.9686,226636.3793,224881.2962,223064.4197,221509.3181,220426.6764,219853.6677,218722.4423,216713.4913,214724.9192,213957.4153,213603.3701,213045.2773,211846.0203,210512.7178,209219.8902,207749.6772,205840.9349,203274.8178,201416.077,200483.0388,199514.6253,197408.9075,194757.2525,192915.1461,191534.5129,190519.8459,189149.818,188002.0229,186550.5052,186146.7679,185715.3657,185574.9276
53073,290857.2892,291322.6048,290915.645,290782.3093,290442.3415,290304.9784,290294.4336,290715.8005,291073.117,291345.607,291047.5095,290989.649,290814.7895,292271.7779,293091.4396,293691.3209,292660.0231,291623.5514,289869.3432,287711.0855,285430.2296,283471.4549,281043.9193,278878.4542,277495.8507,276073.6539,274804.2815,272244.9534,269925.573,267676.7044,266442.6233,266225.7951,265267.4146,264143.2643,262794.3505,262201.5235,261814.7755,262026.7106,261797.0346,261669.9788,261643.817,262057.6247,261845.152,260428.2468,259000.8418,257707.6886,257090.2465,256244.8094,255336.3512,254902.0642,254799.7225,254419.331,252767.2658,250434.2068,248291.984,246654.0282,244721.57,243105.5695,241293.9217,240538.692,239450.6582
